Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
Q99MS7,EH1L1_MOUSE,EH domain-binding protein 1-like protein 1,Mus musculus (Mouse),"microtubule organizing center IBA, recycling endosome IEA, filamentous actin IBA","GO:0031941, GO:0055037, GO:0005815",,,actin cytoskeleton organization IBA,GO:0030036,"Reference proteome,  Coiled coil, Alternative splicing,  Phosphoprotein,  Endosome"
Q99MV5,M10L1_MOUSE,RNA helicase Mov10l1 {ECO:0000305},Mus musculus (Mouse),"cytosol IBA, P granule IDA, pi-body IDA","GO:0071546, GO:0005829, GO:0043186","piRNA binding IDA, ATP binding IEA, RNA helicase activity IMP, RNA binding IBA","GO:0003724, GO:0003723, GO:0005524, GO:0034584","piRNA metabolic process IMP, DNA methylation involved in gamete generation IMP, male meiosis I IMP, multicellular organism development IEA, cell differentiation IEA, spermatogenesis IMP, post-transcriptional gene silencing by RNA IBA, male meiotic nuclear division IMP, negative regulation of cell cycle IDA","GO:0007141, GO:0034587, GO:0035194, GO:0007283, GO:0043046, GO:0045786, GO:0007140, GO:0030154, GO:0007275","Reference proteome,  RNA-mediated gene silencing,  Hydrolase, Differentiation, Alternative splicing,  RNA-binding,  Repeat,  Cytoplasm, Spermatogenesis,  Meiosis,  ATP-binding,  Helicase,  Nucleotide-binding,  Developmental protein"
Q99MZ3,MLXPL_MOUSE,Carbohydrate-responsive element-binding protein,Mus musculus (Mouse),"transcription regulator complex IDA, nucleus IDA, cytoplasm IDA, cytosol ISO, nucleoplasm ISO","GO:0005654, GO:0005667, GO:0005737, GO:0005829, GO:0005634","DNA binding ISO, DNA-binding transcription factor activity ISO, carbohydrate response element binding TAS, protein heterodimerization activity ISO, RNA polymerase II cis-regulatory region sequence-specific DNA binding IDA, sequence-specific DNA binding ISO, DNA-binding transcription repressor activity, RNA polymerase II-specific IDA, protein kinase binding ISO, transcription factor binding IDA","GO:0043565, GO:0000978, GO:0046982, GO:0003700, GO:0035538, GO:0001227, GO:0019901, GO:0003677, GO:0008134","glucose mediated signaling pathway IDA, negative regulation of transcription, DNA-templated IDA, negative regulation of oxidative phosphorylation ISO, positive regulation of cell population proliferation ISO, positive regulation of fatty acid biosynthetic process IMP, positive regulation of transcription, DNA-templated IDA, negative regulation of cell cycle arrest ISO, regulation of transcription by RNA polymerase II ISO, regulation of glycolytic process ISO, positive regulation of glycolytic process IMP, glucose homeostasis IMP, positive regulation of lipid biosynthetic process ISO, fatty acid homeostasis ISS, response to glucose ISO, negative regulation of transcription by RNA polymerase II IDA, cellular response to glucose stimulus ISO, energy homeostasis ISS, positive regulation of transcription by RNA polymerase II IMP, negative regulation of peptidyl-serine phosphorylation ISO","GO:0090324, GO:0010255, GO:0033137, GO:0000122, GO:0045944, GO:0042593, GO:0045892, GO:0071157, GO:0045893, GO:0006110, GO:0046889, GO:0055089, GO:0045723, GO:0045821, GO:0097009, GO:0006357, GO:0008284, GO:0071333, GO:0009749"," Transcription, Reference proteome,  DNA-binding,  Nucleus, 3D-structure,  Repressor,  Transcription regulation,  Phosphoprotein,  Alternative splicing"
Q99NG0,ARIP4_MOUSE,Helicase ARIP4,Mus musculus (Mouse),"nucleus IDA, nuclear speck IDA","GO:0005634, GO:0016607","DNA binding IEA, transcription coregulator activity IDA, protein kinase binding IPI, DNA helicase activity IEA, ATPase activity IDA, ATP binding IDA","GO:0003678, GO:0005524, GO:0003712, GO:0019901, GO:0003677, GO:0016887",positive regulation of transcription by RNA polymerase II IDA,GO:0045944," DNA-binding,  Nucleus,  Hydrolase, ATP-binding,  Repeat,  Isopeptide bond,  Phosphoprotein,  Helicase,  Reference proteome, Nucleotide-binding, Ubl conjugation"
Q99P58,FT,Ras-related protein Rab-27B,Mus musculus (Mouse),"axon cytoplasm IEA, Golgi stack ISO, multivesicular body membrane ISO, zymogen granule membrane ISO, Golgi apparatus IDA, apical plasma membrane ISO, melanosome ISO, anchored component of synaptic vesicle membrane ISO, trans-Golgi network transport vesicle ISO, secretory granule membrane ISO, secretory granule IBA, late endosome ISS","GO:0030140, GO:0005795, GO:0098993, GO:0042589, GO:0032585, GO:0005794, GO:0005770, GO:1904115, GO:0030667, GO:0030141, GO:0042470, GO:0016324","protein domain specific binding ISO, GTPase activity IDA, GTP binding IDA, myosin V binding ISO, GDP binding ISS","GO:0031489, GO:0005525, GO:0019904, GO:0003924, GO:0019003","anterograde axonal protein transport ISS, multivesicular body sorting pathway ISO, synaptic vesicle endocytosis ISO, melanosome transport IBA, regulation of exocytosis ISO, positive regulation of exocytosis ISO","GO:0045921, GO:0017157, GO:0099641, GO:0032402, GO:0048488, GO:0071985"," GTP-binding,  Acetylation,  Lipoprotein,  Methylation,  Disulfide bond, 3D-structure,  Membrane,  Endosome,  Nucleotide-binding,  Reference proteome, Prenylation, Hydrolase"
Q9CQF3,CPSF5_MOUSE,Cleavage and polyadenylation specificity factor subunit 5 {ECO:0000250|UniProtKB:O43809},Mus musculus (Mouse),"mRNA cleavage factor complex ISS, centriolar satellite ISO, cytoplasm ISS, nucleus IDA, paraspeckles ISS, nuclear body ISO, centrosome ISO, mRNA cleavage and polyadenylation specificity factor complex ISO","GO:0005849, GO:0005813, GO:0005737, GO:0042382, GO:0016604, GO:0005847, GO:0034451, GO:0005634","mRNA binding ISS, mRNA 3'-UTR AU-rich region binding ISS, AU-rich element binding IBA, histone deacetylase binding ISO, chromatin binding IDA, protein homodimerization activity ISO, hydrolase activity IEA, identical protein binding ISS","GO:0003682, GO:0042803, GO:0003729, GO:0016787, GO:0042802, GO:0042826, GO:0035925, GO:0017091","mRNA cleavage ISO, messenger ribonucleoprotein complex assembly ISS, mRNA polyadenylation IEA, protein heterotetramerization ISS, positive regulation of mRNA cleavage ISS, positive regulation of pro-B cell differentiation IMP, cell differentiation IEA, mRNA alternative polyadenylation ISS, posttranscriptional regulation of gene expression IMP, pre-mRNA cleavage required for polyadenylation ISO, positive regulation of stem cell differentiation IMP, protein tetramerization ISO, mRNA processing ISS, positive regulation of mRNA polyadenylation ISS","GO:0031439, GO:1990120, GO:2000738, GO:0006379, GO:0006397, GO:0110104, GO:2000975, GO:0051262, GO:0098789, GO:1900365, GO:0010608, GO:0051290, GO:0030154, GO:0006378","Nucleus,  Methylation, Acetylation,  RNA-binding,  Cytoplasm,  Differentiation,  Phosphoprotein,  Reference proteome,  mRNA processing"
Q9CWL8,CTBL1_MOUSE,Beta-catenin-like protein 1,Mus musculus (Mouse),"nucleus ISS, spliceosomal complex ISS, centrosome ISO, cytosol ISO, nucleoplasm ISO, Prp19 complex ISS","GO:0005681, GO:0005654, GO:0005813, GO:0000974, GO:0005829, GO:0005634",enzyme binding ISO,GO:0019899,"positive regulation of apoptotic process ISO, apoptotic process ISO, somatic diversification of immunoglobulins ISO","GO:0016445, GO:0043065, GO:0006915","Reference proteome,  Nucleus,  Coiled coil, Acetylation,  Apoptosis,  Repeat,  Phosphoprotein"
Q9CXJ4,MITOS_MOUSE,Mitochondrial potassium channel ATP-binding subunit {ECO:0000305},Mus musculus (Mouse),"mitochondrial inner membrane IEA, nucleolus ISO, mitochondrial membrane ISO, mitochondrial ATP-gated potassium channel complex ISS, nucleoplasm ISO, mitochondrion HDA","GO:0005739, GO:0005654, GO:0005743, GO:0005730, GO:0031966, GO:0062157","ATPase-coupled transmembrane transporter activity IBA, ATPase activity IEA, ATP binding ISS","GO:0005524, GO:0042626, GO:0016887","transmembrane transport IBA, potassium ion transmembrane transport ISS","GO:0055085, GO:0071805"," Ion transport,  Potassium,  Mitochondrion, ATP-binding,  Transit peptide,  Transmembrane, Potassium transport, Mitochondrion inner membrane, Transmembrane helix,  Nucleotide-binding,  Reference proteome,  Membrane,  Transport"
Q9CY18,SNX7_MOUSE,Sorting nexin-7,Mus musculus (Mouse),cytoplasmic vesicle membrane IEA,GO:0030659,phosphatidylinositol binding IEA,GO:0035091,protein transport IEA,GO:0015031,"Reference proteome, Cytoplasmic vesicle,  Lipid-binding,  Protein transport,  Membrane,  Transport"
Q9CYA6,ZCHC8_MOUSE,Zinc finger CCHC domain-containing protein 8,Mus musculus (Mouse),"catalytic step 2 spliceosome ISO, TRAMP complex ISO, nucleoplasm ISS, nuclear body ISO, nucleus ISO","GO:0031499, GO:0071013, GO:0005654, GO:0016604, GO:0005634","RNA binding ISO, zinc ion binding IEA","GO:0003723, GO:0008270","RNA splicing IEA, ncRNA processing ISS, mRNA processing IEA","GO:0006397, GO:0034470, GO:0008380","Nucleus,  Coiled coil, Acetylation,  Spliceosome,  Metal-binding,  Zinc,  mRNA splicing,  Phosphoprotein,  Reference proteome,  mRNA processing, Zinc-finger"
Q9D071,MMS19_MOUSE,MMS19 nucleotide excision repair protein homolog,Mus musculus (Mouse),"MMXD complex ISS, cytoplasm ISS, nucleus ISS, CIA complex ISS, spindle ISS, cytosol ISO, nucleoplasm ISO","GO:0097361, GO:0005654, GO:0005819, GO:0005634, GO:0005737, GO:0005829, GO:0071817","estrogen receptor binding ISO, transcription coactivator activity ISO, enzyme binding IPI","GO:0003713, GO:0019899, GO:0030331","cellular response to DNA damage stimulus ISS, iron-sulfur cluster assembly ISS, chromosome segregation ISS, positive regulation of double-strand break repair via homologous recombination ISS, protein maturation by iron-sulfur cluster transfer ISS, DNA metabolic process ISS, DNA repair ISS, positive regulation of transcription, DNA-templated ISO","GO:0007059, GO:0006974, GO:0016226, GO:0045893, GO:0097428, GO:1905168, GO:0006281, GO:0006259"," Transcription,  Acetylation, Nucleus,  DNA repair, 3D-structure,  DNA damage, Chromosome partition,  Activator,  Cytoplasm,  Repeat,  Ubl conjugation,  Phosphoprotein,  Alternative splicing,  Cytoskeleton,  Reference proteome, Transcription regulation"
Q9D387,LAMP5_MOUSE,Lysosome-associated membrane glycoprotein 5,Mus musculus (Mouse),"cytoplasmic vesicle membrane IDA, early endosome membrane IDA, integral component of membrane IEA, endoplasmic reticulum-Golgi intermediate compartment membrane ISS, late endosome membrane IBA, dendrite membrane IDA, lysosomal membrane IBA, recycling endosome membrane IDA, lysosome IDA, synaptic vesicle membrane IEA, growth cone membrane IDA, plasma membrane IDA, endosome membrane ISS, late endosome IDA","GO:0031901, GO:0016021, GO:0031902, GO:0005764, GO:0005770, GO:0030672, GO:0033116, GO:0055038, GO:0032590, GO:0030659, GO:0005765, GO:0010008, GO:0005886, GO:0032584",,,establishment of protein localization to organelle IBA,GO:0072594," Glycoprotein, Transmembrane,  Cytoplasmic vesicle, Cell junction,  Cell membrane,  Synapse, Endosome,  Signal,  Reference proteome,  Transmembrane helix,  Membrane,  Cell projection"
Q9D646,KRT34_MOUSE,"Keratin, type I cuticular Ha4 {ECO:0000250|UniProtKB:O76011}",Mus musculus (Mouse),intermediate filament IEA,GO:0005882,structural molecule activity IEA,GO:0005198,,," Keratin,  Intermediate filament, Coiled coil,  Reference proteome"
Q9D8L5,CCD91_MOUSE,Coiled-coil domain-containing protein 91,Mus musculus (Mouse),"cytosol IEA, membrane IEA, Golgi apparatus ISO, nucleoplasm ISO, trans-Golgi network ISS","GO:0005654, GO:0005794, GO:0005802, GO:0005829, GO:0016020",identical protein binding IPI,GO:0042802,"protein transport IEA, Golgi to lysosome transport ISS","GO:0090160, GO:0015031","Phosphoprotein,  Golgi apparatus,  Coiled coil, Alternative splicing,  Protein transport,  Reference proteome,  Membrane,  Transport"
Q9DAA3,CD036_MOUSE,Uncharacterized protein C4orf36 homolog,Mus musculus (Mouse),,,,,,,Reference proteome
Q9DAU9,ZN654_MOUSE,Zinc finger protein 654,Mus musculus (Mouse),nucleus IBA,GO:0005634,"DNA binding IBA, DNA-binding transcription activator activity, RNA polymerase II-specific IBA, metal ion binding IEA","GO:0001228, GO:0046872, GO:0003677",regulation of transcription by RNA polymerase II IBA,GO:0006357," Transcription,  Nucleus,  Metal-binding,  Zinc,  Transcription regulation,  Zinc-finger,  Phosphoprotein, Repeat,  Reference proteome, DNA-binding"
Q9DB15,RM12_MOUSE,"39S ribosomal protein L12, mitochondrial",Mus musculus (Mouse),"mitochondrial large ribosomal subunit ISS, mitochondrion HDA, mitochondrial ribosome ISS","GO:0005761, GO:0005739, GO:0005762",structural constituent of ribosome IEA,GO:0003735,"positive regulation of transcription, DNA-templated ISO, translation IEA, mitochondrial transcription ISO","GO:0006390, GO:0006412, GO:0045893","Acetylation, Ribonucleoprotein,  Mitochondrion,  Reference proteome,  Transit peptide,  Ribosomal protein,  Direct protein sequencing"
Q9DBG7,SRPRA_MOUSE,Signal recognition particle receptor subunit alpha,Mus musculus (Mouse),"membrane ISO, endoplasmic reticulum membrane IBA, signal recognition particle receptor complex IEA","GO:0005789, GO:0005785, GO:0016020","GTPase activity IBA, GTP binding IEA, signal recognition particle binding IBA","GO:0003924, GO:0005525, GO:0005047","protein targeting IBA, SRP-dependent cotranslational protein targeting to membrane IEA, protein targeting to ER IBA","GO:0045047, GO:0006614, GO:0006605"," GTP-binding, Phosphoprotein,  Nucleotide-binding,  Receptor,  Reference proteome,  Membrane, Endoplasmic reticulum"
Q9DBQ9,SWT1_MOUSE,Transcriptional protein SWT1,Mus musculus (Mouse),nucleus IBA,GO:0005634,,,,,"Alternative splicing,  Reference proteome"
Q9DBS9,OSBL3_MOUSE,Oxysterol-binding protein-related protein 3,Mus musculus (Mouse),"endoplasmic reticulum membrane IEA, plasma membrane ISO, filopodium tip IEA, membrane IBA, nuclear membrane ISO, perinuclear endoplasmic reticulum ISO, cytosol ISO, intracellular membrane-bounded organelle IBA","GO:0032433, GO:0043231, GO:0097038, GO:0031965, GO:0005829, GO:0005789, GO:0016020, GO:0005886","cholesterol binding ISO, sterol binding IBA, sterol transporter activity IBA, lipid binding IBA","GO:0032934, GO:0015485, GO:0008289, GO:0015248",,," Endoplasmic reticulum, Reference proteome,  Nucleus,  Lipid-binding,  Cytoplasm,  Phosphoprotein, Cell membrane,  Membrane,  Transport, Lipid transport,  Cell projection"
Q9DBT4,FT,Ectonucleoside triphosphate diphosphohydrolase 4,Mus musculus (Mouse),"integral component of Golgi membrane ISO, integral component of autophagosome membrane ISO, cytoplasmic vesicle IEA","GO:0030173, GO:0097637, GO:0031410",uridine-diphosphatase activity ISO,GO:0045134,,," Cytoplasmic vesicle, Reference proteome,  Golgi apparatus, Glycoprotein,  Disulfide bond, Alternative splicing,  Hydrolase,  Transmembrane,  Transmembrane helix,  Calcium,  Magnesium,  Membrane"
Q9DC23,FT,DnaJ homolog subfamily C member 10,Mus musculus (Mouse),"endoplasmic reticulum IDA, endoplasmic reticulum chaperone complex ISS, endoplasmic reticulum lumen ISS","GO:0005788, GO:0005783, GO:0034663","ATPase binding IPI, misfolded protein binding ISS, protein disulfide oxidoreductase activity IDA, oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor IDA, Hsp70 protein binding ISO, chaperone binding IDA, ATPase activator activity IMP, disulfide oxidoreductase activity IDA","GO:0016671, GO:0051117, GO:0030544, GO:0051787, GO:0015035, GO:0001671, GO:0015036, GO:0051087","ubiquitin-dependent ERAD pathway IDA, intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress ISS, protein folding in endoplasmic reticulum ISS, positive regulation of ATPase activity IMP, response to endoplasmic reticulum stress ISS, negative regulation of protein phosphorylation ISS","GO:0034975, GO:0030433, GO:0001933, GO:0034976, GO:0070059, GO:0032781"," Glycoprotein,  Endoplasmic reticulum,  Disulfide bond, 3D-structure,  Repeat, Oxidoreductase,  Signal,  Redox-active center,  Reference proteome"
Q9DC61,MPPA_MOUSE,Mitochondrial-processing peptidase subunit alpha,Mus musculus (Mouse),"mitochondrion HDA, mitochondrial matrix IEA, mitochondrial inner membrane ISS","GO:0005743, GO:0005739, GO:0005759","endopeptidase activity ISO, metal ion binding IEA","GO:0004175, GO:0046872","protein processing involved in protein targeting to mitochondrion ISS, proteolysis ISO","GO:0006627, GO:0006508","Acetylation,  Mitochondrion, Mitochondrion inner membrane,  Reference proteome,  Transit peptide,  Membrane,  Direct protein sequencing"
Q9DCE5,PK1IP_MOUSE,p21-activated protein kinase-interacting protein 1,Mus musculus (Mouse),nucleolus IDA,GO:0005730,,,"ribosomal large subunit biogenesis ISS, regulation of signal transduction by p53 class mediator ISS, roof of mouth development IMP, negative regulation of signal transduction IEA, cell population proliferation IPI","GO:0009968, GO:1901796, GO:0008283, GO:0060021, GO:0042273","Nucleus,  Ribosome biogenesis,  WD repeat,  Repeat, Signal transduction inhibitor,  Reference proteome"
Q9EQH2,FT,Endoplasmic reticulum aminopeptidase 1,Mus musculus (Mouse),"endoplasmic reticulum membrane IEA, integral component of membrane IEA, intracellular membrane-bounded organelle ISO, cytoplasm IDA, plasma membrane IBA, endoplasmic reticulum lumen ISO, extracellular region ISS","GO:0043231, GO:0016021, GO:0005576, GO:0005788, GO:0005737, GO:0005789, GO:0005886","peptidase activity IMP, zinc ion binding ISO, peptide binding IBA, aminopeptidase activity IDA, tumor necrosis factor receptor binding ISO, metalloexopeptidase activity ISS, interleukin-6 receptor binding ISS, metalloaminopeptidase activity IBA","GO:0042277, GO:0008235, GO:0070006, GO:0005138, GO:0005164, GO:0008270, GO:0004177, GO:0008233","signal transduction IBA, adaptive immune response IEA, peptide catabolic process IBA, regulation of blood pressure IBA, membrane protein ectodomain proteolysis ISS, antigen processing and presentation of endogenous peptide antigen via MHC class I IEA, proteolysis IDA, positive regulation of angiogenesis IMP","GO:0008217, GO:0045766, GO:0006509, GO:0019885, GO:0043171, GO:0002250, GO:0007165, GO:0006508"," Endoplasmic reticulum, Transmembrane,  Hydrolase, Glycoprotein,  Disulfide bond, Adaptive immunity,  Metal-binding,  Zinc, Metalloprotease,  Signal-anchor,  Reference proteome,  Immunity,  Transmembrane helix,  Protease,  Membrane,  Aminopeptidase"
Q9ERE2,KRT81_MOUSE,"Keratin, type II cuticular Hb1 {ECO:0000250|UniProtKB:Q14533}",Mus musculus (Mouse),keratin filament IEA,GO:0045095,,,,," Keratin,  Intermediate filament, Reference proteome, Coiled coil,  Isopeptide bond,  Ubl conjugation"
Q9ERE3,SGK3_MOUSE,Serine/threonine-protein kinase Sgk3,Mus musculus (Mouse),"intracellular membrane-bounded organelle ISO, recycling endosome IEA, early endosome IEA, cytoplasmic vesicle IDA, nucleoplasm ISO","GO:0043231, GO:0031410, GO:0005654, GO:0005769, GO:0055037","potassium channel regulator activity IBA, phosphatidylinositol binding IEA, ATP binding IEA, protein serine/threonine kinase activity IDA","GO:0004674, GO:0005524, GO:0015459, GO:0035091","intracellular signal transduction IBA, peptidyl-serine phosphorylation IBA, negative regulation of extrinsic apoptotic signaling pathway in absence of ligand IDA","GO:2001240, GO:0035556, GO:0018105"," Transferase,  Cytoplasmic vesicle, 3D-structure, Serine/threonine-protein kinase,  ATP-binding,  Kinase,  Endosome,  Phosphoprotein,  Reference proteome, Nucleotide-binding"
Q9ES07,S15A2_MOUSE,Solute carrier family 15 member 2 {ECO:0000305},Mus musculus (Mouse),"integral component of plasma membrane IDA, membrane IDA, apical plasma membrane ISO","GO:0005887, GO:0016020, GO:0016324","peptide, high-affinity oligopeptide transmembrane transporter activity IDA, dipeptide transmembrane transporter activity IMP","GO:0015334, GO:0015333, GO:0071916","oligopeptide transport IDA, regulation of nucleotide-binding oligomerization domain containing signaling pathway IMP, renal absorption IMP, xenobiotic transport IMP, dipeptide import across plasma membrane IMP, innate immune response IEA, dipeptide transport IMP, peptidoglycan transport IMP, protein transport IEA","GO:0006857, GO:0042938, GO:0015835, GO:0070424, GO:0042908, GO:0015031, GO:0140206, GO:0045087, GO:0070293"," Glycoprotein, Cell membrane,  Transmembrane, Peptide transport,  Phosphoprotein,  Protein transport,  Immunity,  Reference proteome, Symport,  Transmembrane helix,  Membrane,  Transport,  Innate immunity"
Q9JJV5,CCG3_MOUSE,Voltage-dependent calcium channel gamma-3 subunit,Mus musculus (Mouse),"dendrite ISO, somatodendritic compartment IDA, postsynaptic density membrane ISO, glutamatergic synapse IDA, excitatory synapse ISO, Schaffer collateral - CA1 synapse IDA, integral component of postsynaptic density membrane IDA, AMPA glutamate receptor complex IDA","GO:0098978, GO:0099061, GO:0098685, GO:0030425, GO:0098839, GO:0060076, GO:0036477, GO:0032281","voltage-gated calcium channel activity IBA, PDZ domain binding ISO, channel regulator activity IBA, ionotropic glutamate receptor binding ISO","GO:0030165, GO:0016247, GO:0005245, GO:0035255","neurotransmitter receptor localization to postsynaptic specialization membrane IDA, regulation of AMPA receptor activity ISS, protein targeting IMP, postsynaptic neurotransmitter receptor diffusion trapping IBA, neurotransmitter receptor transport, postsynaptic endosome to lysosome IBA, transmission of nerve impulse IBA, positive regulation of AMPA receptor activity ISO, neurotransmitter receptor internalization IBA, positive regulation of synaptic transmission, glutamatergic IBA, protein localization IMP","GO:0098970, GO:2000311, GO:0051968, GO:0099645, GO:0019226, GO:0099590, GO:0008104, GO:2000969, GO:0006605, GO:0098943"," Ion transport,  Calcium channel, Membrane,  Ion channel,  Transmembrane,  Phosphoprotein,  Voltage-gated channel, Transmembrane helix, Calcium,  Reference proteome,  Calcium transport,  Transport"
Q9JJV9,FT,Sodium channel protein type 5 subunit alpha,Mus musculus (Mouse),"endoplasmic reticulum ISO, lateral plasma membrane IDA, intercalated disc IDA, T-tubule IDA, integral component of membrane ISS, voltage-gated sodium channel complex ISO, nucleolus ISO, Z disc ISO, perinuclear region of cytoplasm IEA, sarcolemma ISO, sodium channel complex IPI, plasma membrane IDA, cell surface IDA, caveola ISO, nucleoplasm ISO","GO:0005783, GO:0016328, GO:0042383, GO:0034706, GO:0009986, GO:0005654, GO:0030018, GO:0016021, GO:0030315, GO:0048471, GO:0014704, GO:0001518, GO:0005901, GO:0005730, GO:0005886","protein domain specific binding ISO, voltage-gated sodium channel activity involved in Purkinje myocyte action potential ISO, voltage-gated sodium channel activity involved in SA node cell action potential IMP, voltage-gated ion channel activity IEA, voltage-gated sodium channel activity involved in AV node cell action potential ISO, nitric-oxide synthase binding ISO, fibroblast growth factor binding ISO, voltage-gated sodium channel activity involved in bundle of His cell action potential ISO, ion channel binding ISO, ankyrin binding ISO, ubiquitin protein ligase binding ISO, voltage-gated sodium channel activity involved in cardiac muscle cell action potential IMP, enzyme binding ISO, scaffold protein binding IPI, protein kinase binding ISO, voltage-gated sodium channel activity IDA, cation channel activity IBA, calmodulin binding ISO","GO:0086060, GO:0005244, GO:0086006, GO:0031625, GO:0019904, GO:0097110, GO:0044325, GO:0017134, GO:0050998, GO:0019901, GO:0005248, GO:0086062, GO:0086063, GO:0030506, GO:0019899, GO:0005516, GO:0005261, GO:0086061","response to organic cyclic compound IMP, membrane depolarization during atrial cardiac muscle cell action potential ISO, cardiac muscle contraction ISO, response to denervation involved in regulation of muscle adaptation ISO, positive regulation of epithelial cell proliferation ISO, membrane depolarization during Purkinje myocyte cell action potential ISO, regulation of ventricular cardiac muscle cell membrane depolarization ISO, SA node cell action potential ISO, cardiac ventricle development IMP, cellular response to calcium ion ISS, sodium ion transport IDA, sodium ion import across plasma membrane IMP, membrane depolarization during cardiac muscle cell action potential ISO, membrane depolarization during SA node cell action potential ISO, positive regulation of sodium ion transport ISO, membrane depolarization ISO, regulation of heart rate by cardiac conduction IMP, regulation of cardiac muscle cell contraction IMP, neuronal action potential IBA, regulation of atrial cardiac muscle cell membrane repolarization ISO, AV node cell action potential ISO, bundle of His cell action potential ISO, positive regulation of heart rate ISO, cardiac muscle cell action potential involved in contraction IMP, membrane depolarization during action potential ISO, cell communication involved in cardiac conduction IMP, positive regulation of action potential ISO, atrial cardiac muscle cell action potential ISO, membrane depolarization during AV node cell action potential ISO, AV node cell to bundle of His cell communication ISO, regulation of heart rate ISO, regulation of ventricular cardiac muscle cell membrane repolarization ISO, regulation of atrial cardiac muscle cell membrane depolarization ISO, sodium ion transmembrane transport ISO, ventricular cardiac muscle cell action potential ISO, regulation of sodium ion transmembrane transport ISO, membrane depolarization during bundle of His cell action potential ISO","GO:0003231, GO:0051899, GO:0086016, GO:0086045, GO:0006814, GO:1902305, GO:0010765, GO:0014894, GO:0002027, GO:0086002, GO:0086015, GO:0060373, GO:0086048, GO:0086091, GO:0086005, GO:0060372, GO:0086046, GO:0071277, GO:0086047, GO:0050679, GO:0010460, GO:0086043, GO:0086012, GO:0086010, GO:0086004, GO:0060048, GO:0098719, GO:0086065, GO:0060371, GO:0060307, GO:0086014, GO:0098912, GO:0014070, GO:0045760, GO:0035725, GO:0019228, GO:0086067"," Glycoprotein,  Sodium transport,  Cytoplasm,  Transmembrane, Transport,  Ion transport, Alternative splicing,  Membrane, Methylation, Disulfide bond,  Phosphoprotein,  Voltage-gated channel,  Reference proteome,  Calmodulin-binding,  Sodium,  Cell membrane,  Repeat,  Ion channel,  Ubl conjugation, Sodium channel,  Transmembrane helix"
Q9JL62,GLTP_MOUSE,Glycolipid transfer protein,Mus musculus (Mouse),"cytosol ISO, membrane IBA","GO:0005829, GO:0016020","ceramide 1-phosphate transfer activity IBA, lipid binding ISS, lipid transfer activity ISS, identical protein binding ISO, ceramide 1-phosphate binding IBA, glycolipid binding ISS","GO:1902387, GO:0120013, GO:1902388, GO:0042802, GO:0051861, GO:0008289","intermembrane lipid transfer ISS, ceramide transport IBA","GO:0120009, GO:0035627","Acetylation,  Repeat,  Cytoplasm,  Lipid transport,  Reference proteome, Transport"
Q9JLK3,CABP5_MOUSE,Calcium-binding protein 5,Mus musculus (Mouse),cytosol ISO,GO:0005829,calcium ion binding IEA,GO:0005509,,," Metal-binding,  Repeat,  Cytoplasm,  Reference proteome, Calcium"
Q9JLK7,FT,Calcium-binding protein 1,Mus musculus (Mouse),"Golgi membrane ISO, glutamatergic synapse IDA, plasma membrane ISO","GO:0098978, GO:0005886, GO:0000139","calcium-dependent protein binding ISS, nuclear localization sequence binding ISS, calcium ion binding IEA","GO:0005509, GO:0048306, GO:0008139","visual perception IMP, negative regulation of protein import into nucleus ISS, modification of postsynaptic actin cytoskeleton IDA, response to stimulus IEA","GO:0042308, GO:0098885, GO:0050896, GO:0007601"," Lipoprotein, Alternative splicing,  Metal-binding,  Repeat,  Myristate,  Phosphoprotein,  Reference proteome,  Calcium, Sensory transduction,  Vision, Palmitate"
